vessel_id,vessel_type,scheduled_arrival,actual_arrival,departure_time,berth_id,gross_tonnage,length_overall_m
VSL115441,Tanker,2023-01-19 09:00:00,2023-01-19 17:00:00,2023-01-21 21:00:00,20,172576,312
VSL115442,Tanker,2023-01-19 10:00:00,2023-01-19 20:00:00,2023-01-21 21:00:00,10,57423,225
VSL115443,Container,2023-01-19 11:00:00,2023-01-19 15:00:00,2023-01-21 15:00:00,15,93785,244
VSL115444,Bulk,2023-01-19 12:00:00,2023-01-19 22:00:00,2023-01-22 03:00:00,14,118598,247
VSL115445,Bulk,2023-01-19 13:00:00,2023-01-19 17:00:00,2023-01-22 03:00:00,14,114719,242
VSL115446,Tanker,2023-01-19 14:00:00,2023-01-19 15:00:00,2023-01-22 08:00:00,15,35172,319
VSL115447,Tanker,2023-01-19 15:00:00,2023-01-19 20:00:00,2023-01-21 02:00:00,21,64726,259
VSL115448,Tanker,2023-01-19 16:00:00,2023-01-19 17:00:00,2023-01-22 11:00:00,17,177986,271
VSL115449,Tanker,2023-01-19 17:00:00,2023-01-20 02:00:00,2023-01-21 08:00:00,19,33338,398
VSL115450,Tanker,2023-01-19 18:00:00,2023-01-19 22:00:00,2023-01-22 17:00:00,3,111760,230
VSL115451,Bulk,2023-01-19 19:00:00,2023-01-20 05:00:00,2023-01-22 01:00:00,20,120061,271
VSL115452,Bulk,2023-01-19 20:00:00,2023-01-20 07:00:00,2023-01-21 10:00:00,3,39253,221
VSL115453,Bulk,2023-01-19 21:00:00,2023-01-20 08:00:00,2023-01-22 05:00:00,22,143658,185
VSL115454,Bulk,2023-01-19 22:00:00,2023-01-20 02:00:00,2023-01-21 12:00:00,2,40462,224
VSL115455,Container,2023-01-19 23:00:00,2023-01-20 02:00:00,2023-01-22 06:00:00,5,59253,315
VSL115456,Bulk,2023-01-20 00:00:00,2023-01-20 04:00:00,2023-01-21 21:00:00,6,134814,264
VSL115457,Container,2023-01-20 01:00:00,2023-01-20 07:00:00,2023-01-21 06:00:00,9,143474,307
VSL115458,Bulk,2023-01-20 02:00:00,2023-01-20 11:00:00,2023-01-22 07:00:00,10,170661,213
VSL115459,Tanker,2023-01-20 03:00:00,2023-01-20 04:00:00,2023-01-22 19:00:00,1,28808,176
VSL115460,Tanker,2023-01-20 04:00:00,2023-01-20 04:00:00,2023-01-21 20:00:00,3,128089,283
VSL115461,Tanker,2023-01-20 05:00:00,2023-01-20 08:00:00,2023-01-23 00:00:00,23,31356,396
VSL115462,Container,2023-01-20 06:00:00,2023-01-20 12:00:00,2023-01-21 07:00:00,24,150335,254
VSL115463,Bulk,2023-01-20 07:00:00,2023-01-20 07:00:00,2023-01-21 22:00:00,5,116168,300
VSL115464,Bulk,2023-01-20 08:00:00,2023-01-20 11:00:00,2023-01-23 06:00:00,9,154692,385
VSL115465,Container,2023-01-20 09:00:00,2023-01-20 14:00:00,2023-01-21 20:00:00,24,133286,176
VSL115466,Container,2023-01-20 10:00:00,2023-01-20 15:00:00,2023-01-23 08:00:00,1,151892,174
VSL115467,Container,2023-01-20 11:00:00,2023-01-20 11:00:00,2023-01-23 07:00:00,17,175290,358
VSL115468,Container,2023-01-20 12:00:00,2023-01-20 18:00:00,2023-01-21 23:00:00,8,124393,299
VSL115469,Container,2023-01-20 13:00:00,2023-01-20 17:00:00,2023-01-23 12:00:00,14,48138,258
VSL115470,Tanker,2023-01-20 14:00:00,2023-01-20 19:00:00,2023-01-23 04:00:00,16,134796,262
VSL115471,Bulk,2023-01-20 15:00:00,2023-01-20 15:00:00,2023-01-22 07:00:00,9,132787,266
VSL115472,Container,2023-01-20 16:00:00,2023-01-20 22:00:00,2023-01-23 09:00:00,16,49611,171
VSL115473,Tanker,2023-01-20 17:00:00,2023-01-20 20:00:00,2023-01-23 09:00:00,16,80487,274
VSL115474,Container,2023-01-20 18:00:00,2023-01-20 20:00:00,2023-01-21 23:00:00,16,58893,381
VSL115475,Tanker,2023-01-20 19:00:00,2023-01-21 06:00:00,2023-01-23 11:00:00,6,24342,195
VSL115476,Container,2023-01-20 20:00:00,2023-01-21 06:00:00,2023-01-22 21:00:00,7,60101,393
VSL115477,Bulk,2023-01-20 21:00:00,2023-01-21 00:00:00,2023-01-21 21:00:00,5,56086,340
VSL115478,Container,2023-01-20 22:00:00,2023-01-21 06:00:00,2023-01-22 13:00:00,4,25509,326
VSL115479,Container,2023-01-20 23:00:00,2023-01-21 03:00:00,2023-01-23 20:00:00,14,58396,336
VSL115480,Bulk,2023-01-21 00:00:00,2023-01-21 11:00:00,2023-01-23 15:00:00,24,106047,200
VSL115481,Bulk,2023-01-21 01:00:00,2023-01-21 05:00:00,2023-01-23 23:00:00,19,177879,385
VSL115482,Container,2023-01-21 02:00:00,2023-01-21 09:00:00,2023-01-22 17:00:00,11,165897,238
VSL115483,Bulk,2023-01-21 03:00:00,2023-01-21 09:00:00,2023-01-24 00:00:00,7,86520,176
VSL115484,Bulk,2023-01-21 04:00:00,2023-01-21 06:00:00,2023-01-22 19:00:00,6,152657,161
VSL115485,Tanker,2023-01-21 05:00:00,2023-01-21 05:00:00,2023-01-23 19:00:00,10,137468,347
VSL115486,Bulk,2023-01-21 06:00:00,2023-01-21 17:00:00,2023-01-23 10:00:00,24,115524,198
VSL115487,Bulk,2023-01-21 07:00:00,2023-01-21 17:00:00,2023-01-23 08:00:00,22,142310,229
VSL115488,Container,2023-01-21 08:00:00,2023-01-21 09:00:00,2023-01-23 13:00:00,18,127054,338
VSL115489,Container,2023-01-21 09:00:00,2023-01-21 11:00:00,2023-01-23 17:00:00,5,57539,324
VSL115490,Tanker,2023-01-21 10:00:00,2023-01-21 20:00:00,2023-01-24 04:00:00,4,119779,397
VSL115491,Container,2023-01-21 11:00:00,2023-01-21 11:00:00,2023-01-23 06:00:00,3,138700,234
VSL115492,Bulk,2023-01-21 12:00:00,2023-01-21 12:00:00,2023-01-24 00:00:00,22,134417,245
VSL115493,Bulk,2023-01-21 13:00:00,2023-01-21 20:00:00,2023-01-23 01:00:00,5,165274,367
VSL115494,Bulk,2023-01-21 14:00:00,2023-01-21 21:00:00,2023-01-22 21:00:00,3,152805,234
VSL115495,Container,2023-01-21 15:00:00,2023-01-21 16:00:00,2023-01-23 22:00:00,14,37690,283
VSL115496,Bulk,2023-01-21 16:00:00,2023-01-21 23:00:00,2023-01-23 09:00:00,13,42693,379
VSL115497,Bulk,2023-01-21 17:00:00,2023-01-22 03:00:00,2023-01-24 13:00:00,6,95835,183
VSL115498,Tanker,2023-01-21 18:00:00,2023-01-21 19:00:00,2023-01-24 10:00:00,13,74342,166
VSL115499,Tanker,2023-01-21 19:00:00,2023-01-22 05:00:00,2023-01-23 05:00:00,4,131272,295
VSL115500,Tanker,2023-01-21 20:00:00,2023-01-22 00:00:00,2023-01-24 09:00:00,23,104800,230
VSL115501,Container,2023-01-21 21:00:00,2023-01-21 21:00:00,2023-01-24 15:00:00,1,43198,224
VSL115502,Bulk,2023-01-21 22:00:00,2023-01-22 06:00:00,2023-01-24 20:00:00,19,26627,318
VSL115503,Bulk,2023-01-21 23:00:00,2023-01-22 02:00:00,2023-01-23 12:00:00,5,176150,278
VSL115504,Bulk,2023-01-22 00:00:00,2023-01-22 09:00:00,2023-01-24 15:00:00,13,113773,174
VSL115505,Tanker,2023-01-22 01:00:00,2023-01-22 11:00:00,2023-01-24 09:00:00,2,176259,258
VSL115506,Bulk,2023-01-22 02:00:00,2023-01-22 03:00:00,2023-01-24 18:00:00,9,160956,196
VSL115507,Bulk,2023-01-22 03:00:00,2023-01-22 03:00:00,2023-01-24 01:00:00,10,67978,201
VSL115508,Bulk,2023-01-22 04:00:00,2023-01-22 09:00:00,2023-01-23 10:00:00,15,32695,292
VSL115509,Bulk,2023-01-22 05:00:00,2023-01-22 15:00:00,2023-01-23 19:00:00,17,28733,312
VSL115510,Bulk,2023-01-22 06:00:00,2023-01-22 13:00:00,2023-01-23 20:00:00,20,164055,353
VSL115511,Container,2023-01-22 07:00:00,2023-01-22 10:00:00,2023-01-23 15:00:00,20,132742,254
VSL115512,Bulk,2023-01-22 08:00:00,2023-01-22 08:00:00,2023-01-24 04:00:00,18,88216,171
VSL115513,Container,2023-01-22 09:00:00,2023-01-22 09:00:00,2023-01-24 21:00:00,15,108248,197
VSL115514,Bulk,2023-01-22 10:00:00,2023-01-22 15:00:00,2023-01-25 00:00:00,17,42013,236
VSL115515,Container,2023-01-22 11:00:00,2023-01-22 12:00:00,2023-01-24 14:00:00,1,117957,341
VSL115516,Bulk,2023-01-22 12:00:00,2023-01-22 16:00:00,2023-01-25 07:00:00,10,166265,322
VSL115517,Bulk,2023-01-22 13:00:00,2023-01-22 14:00:00,2023-01-23 18:00:00,10,172079,215
VSL115518,Bulk,2023-01-22 14:00:00,2023-01-22 22:00:00,2023-01-23 23:00:00,5,167428,328
VSL115519,Bulk,2023-01-22 15:00:00,2023-01-22 16:00:00,2023-01-24 05:00:00,10,137441,197
VSL115520,Tanker,2023-01-22 16:00:00,2023-01-22 20:00:00,2023-01-24 15:00:00,17,159364,194
VSL115521,Bulk,2023-01-22 17:00:00,2023-01-22 20:00:00,2023-01-23 20:00:00,13,119366,212
VSL115522,Container,2023-01-22 18:00:00,2023-01-23 04:00:00,2023-01-25 16:00:00,14,76071,257
VSL115523,Tanker,2023-01-22 19:00:00,2023-01-22 19:00:00,2023-01-25 05:00:00,4,27479,346
VSL115524,Tanker,2023-01-22 20:00:00,2023-01-23 05:00:00,2023-01-24 10:00:00,20,110239,184
VSL115525,Bulk,2023-01-22 21:00:00,2023-01-23 05:00:00,2023-01-25 09:00:00,20,151658,264
VSL115526,Container,2023-01-22 22:00:00,2023-01-23 00:00:00,2023-01-23 23:00:00,5,64743,398
VSL115527,Container,2023-01-22 23:00:00,2023-01-23 08:00:00,2023-01-25 21:00:00,15,63289,241
VSL115528,Tanker,2023-01-23 00:00:00,2023-01-23 07:00:00,2023-01-25 15:00:00,18,125298,150
VSL115529,Container,2023-01-23 01:00:00,2023-01-23 04:00:00,2023-01-25 04:00:00,3,152867,294
VSL115530,Bulk,2023-01-23 02:00:00,2023-01-23 12:00:00,2023-01-24 06:00:00,23,175338,274
VSL115531,Bulk,2023-01-23 03:00:00,2023-01-23 11:00:00,2023-01-25 01:00:00,15,86497,299
VSL115532,Bulk,2023-01-23 04:00:00,2023-01-23 08:00:00,2023-01-24 12:00:00,15,96682,389
VSL115533,Bulk,2023-01-23 05:00:00,2023-01-23 06:00:00,2023-01-24 11:00:00,10,23035,151
VSL115534,Bulk,2023-01-23 06:00:00,2023-01-23 13:00:00,2023-01-24 09:00:00,12,167519,204
VSL115535,Tanker,2023-01-23 07:00:00,2023-01-23 10:00:00,2023-01-25 01:00:00,12,68245,342
VSL115536,Bulk,2023-01-23 08:00:00,2023-01-23 09:00:00,2023-01-24 15:00:00,5,149898,250
VSL115537,Bulk,2023-01-23 09:00:00,2023-01-23 14:00:00,2023-01-25 15:00:00,5,135124,306
VSL115538,Tanker,2023-01-23 10:00:00,2023-01-23 10:00:00,2023-01-24 23:00:00,8,33343,229
VSL115539,Tanker,2023-01-23 11:00:00,2023-01-23 18:00:00,2023-01-25 15:00:00,13,163596,324
VSL115540,Tanker,2023-01-23 12:00:00,2023-01-23 20:00:00,2023-01-24 20:00:00,8,145218,237
VSL115541,Container,2023-01-23 13:00:00,2023-01-23 19:00:00,2023-01-26 01:00:00,21,89168,386
VSL115542,Container,2023-01-23 14:00:00,2023-01-23 22:00:00,2023-01-24 19:00:00,4,30198,334
VSL115543,Bulk,2023-01-23 15:00:00,2023-01-23 16:00:00,2023-01-26 08:00:00,13,123366,200
VSL115544,Bulk,2023-01-23 16:00:00,2023-01-24 02:00:00,2023-01-25 19:00:00,19,144605,183
VSL115545,Bulk,2023-01-23 17:00:00,2023-01-23 17:00:00,2023-01-26 13:00:00,10,165129,321
VSL115546,Container,2023-01-23 18:00:00,2023-01-24 00:00:00,2023-01-25 03:00:00,4,90470,260
VSL115547,Bulk,2023-01-23 19:00:00,2023-01-23 22:00:00,2023-01-26 15:00:00,19,23345,220
VSL115548,Bulk,2023-01-23 20:00:00,2023-01-24 05:00:00,2023-01-24 22:00:00,22,89540,392
VSL115549,Container,2023-01-23 21:00:00,2023-01-24 04:00:00,2023-01-25 08:00:00,19,163764,264
VSL115550,Tanker,2023-01-23 22:00:00,2023-01-24 00:00:00,2023-01-26 09:00:00,19,86832,295
VSL115551,Container,2023-01-23 23:00:00,2023-01-24 05:00:00,2023-01-25 09:00:00,17,22125,352
VSL115552,Bulk,2023-01-24 00:00:00,2023-01-24 06:00:00,2023-01-25 08:00:00,9,81093,300
VSL115553,Container,2023-01-24 01:00:00,2023-01-24 11:00:00,2023-01-25 06:00:00,21,152146,398
VSL115554,Tanker,2023-01-24 02:00:00,2023-01-24 11:00:00,2023-01-25 13:00:00,16,50463,193
VSL115555,Tanker,2023-01-24 03:00:00,2023-01-24 11:00:00,2023-01-27 00:00:00,10,165159,226
VSL115556,Tanker,2023-01-24 04:00:00,2023-01-24 14:00:00,2023-01-26 20:00:00,14,91601,227
VSL115557,Tanker,2023-01-24 05:00:00,2023-01-24 08:00:00,2023-01-25 12:00:00,15,135147,295
VSL115558,Tanker,2023-01-24 06:00:00,2023-01-24 15:00:00,2023-01-26 22:00:00,17,147868,151
VSL115559,Tanker,2023-01-24 07:00:00,2023-01-24 07:00:00,2023-01-25 19:00:00,20,58288,194
VSL115560,Bulk,2023-01-24 08:00:00,2023-01-24 14:00:00,2023-01-27 02:00:00,3,26556,261
VSL115561,Bulk,2023-01-24 09:00:00,2023-01-24 18:00:00,2023-01-25 17:00:00,7,114346,279
VSL115562,Container,2023-01-24 10:00:00,2023-01-24 21:00:00,2023-01-26 05:00:00,6,32895,345
VSL115563,Bulk,2023-01-24 11:00:00,2023-01-24 16:00:00,2023-01-27 02:00:00,8,63062,358
VSL115564,Tanker,2023-01-24 12:00:00,2023-01-24 22:00:00,2023-01-25 21:00:00,8,161410,355
VSL115565,Bulk,2023-01-24 13:00:00,2023-01-24 13:00:00,2023-01-27 05:00:00,24,21267,299
VSL115566,Container,2023-01-24 14:00:00,2023-01-24 22:00:00,2023-01-26 16:00:00,21,152592,229
VSL115567,Tanker,2023-01-24 15:00:00,2023-01-25 00:00:00,2023-01-25 18:00:00,19,127683,340
VSL115568,Bulk,2023-01-24 16:00:00,2023-01-24 23:00:00,2023-01-26 01:00:00,20,156714,222
VSL115569,Bulk,2023-01-24 17:00:00,2023-01-25 02:00:00,2023-01-26 11:00:00,23,114064,228
VSL115570,Container,2023-01-24 18:00:00,2023-01-24 21:00:00,2023-01-26 03:00:00,8,173606,246
VSL115571,Tanker,2023-01-24 19:00:00,2023-01-24 23:00:00,2023-01-27 18:00:00,9,162538,152
VSL115572,Container,2023-01-24 20:00:00,2023-01-25 03:00:00,2023-01-26 18:00:00,5,163817,281
VSL115573,Tanker,2023-01-24 21:00:00,2023-01-24 22:00:00,2023-01-27 08:00:00,14,30405,312
VSL115574,Tanker,2023-01-24 22:00:00,2023-01-25 03:00:00,2023-01-27 14:00:00,20,90151,374
VSL115575,Bulk,2023-01-24 23:00:00,2023-01-25 08:00:00,2023-01-26 07:00:00,23,50212,319
VSL115576,Container,2023-01-25 00:00:00,2023-01-25 01:00:00,2023-01-26 01:00:00,10,35889,159
VSL115577,Container,2023-01-25 01:00:00,2023-01-25 12:00:00,2023-01-26 19:00:00,20,164819,209
VSL115578,Container,2023-01-25 02:00:00,2023-01-25 12:00:00,2023-01-26 09:00:00,12,77756,263
VSL115579,Tanker,2023-01-25 03:00:00,2023-01-25 10:00:00,2023-01-27 04:00:00,19,116068,288
VSL115580,Container,2023-01-25 04:00:00,2023-01-25 08:00:00,2023-01-27 15:00:00,4,85579,356
VSL115581,Tanker,2023-01-25 05:00:00,2023-01-25 16:00:00,2023-01-26 15:00:00,24,40400,185
VSL115582,Container,2023-01-25 06:00:00,2023-01-25 15:00:00,2023-01-26 08:00:00,8,138884,260
VSL115583,Container,2023-01-25 07:00:00,2023-01-25 09:00:00,2023-01-27 12:00:00,22,112847,167
VSL115584,Bulk,2023-01-25 08:00:00,2023-01-25 09:00:00,2023-01-27 01:00:00,8,81094,167
VSL115585,Container,2023-01-25 09:00:00,2023-01-25 12:00:00,2023-01-27 01:00:00,20,90364,305
VSL115586,Bulk,2023-01-25 10:00:00,2023-01-25 17:00:00,2023-01-26 18:00:00,3,155320,158
VSL115587,Bulk,2023-01-25 11:00:00,2023-01-25 11:00:00,2023-01-27 16:00:00,23,150387,308
VSL115588,Tanker,2023-01-25 12:00:00,2023-01-25 21:00:00,2023-01-27 03:00:00,6,87885,391
VSL115589,Container,2023-01-25 13:00:00,2023-01-25 15:00:00,2023-01-26 20:00:00,22,166656,391
VSL115590,Container,2023-01-25 14:00:00,2023-01-25 14:00:00,2023-01-28 06:00:00,18,106467,230
VSL115591,Container,2023-01-25 15:00:00,2023-01-25 16:00:00,2023-01-27 16:00:00,18,21441,234
VSL115592,Bulk,2023-01-25 16:00:00,2023-01-26 01:00:00,2023-01-26 20:00:00,5,29400,199
VSL115593,Container,2023-01-25 17:00:00,2023-01-26 03:00:00,2023-01-26 21:00:00,3,100140,230
VSL115594,Tanker,2023-01-25 18:00:00,2023-01-26 00:00:00,2023-01-28 15:00:00,14,29138,343
VSL115595,Tanker,2023-01-25 19:00:00,2023-01-25 19:00:00,2023-01-27 18:00:00,19,95583,392
VSL115596,Container,2023-01-25 20:00:00,2023-01-26 04:00:00,2023-01-27 09:00:00,9,90461,262
VSL115597,Bulk,2023-01-25 21:00:00,2023-01-26 04:00:00,2023-01-27 01:00:00,1,162090,160
VSL115598,Tanker,2023-01-25 22:00:00,2023-01-25 22:00:00,2023-01-28 09:00:00,6,72236,172
VSL115599,Tanker,2023-01-25 23:00:00,2023-01-26 08:00:00,2023-01-27 23:00:00,18,20965,233
VSL115600,Bulk,2023-01-26 00:00:00,2023-01-26 00:00:00,2023-01-27 16:00:00,5,157677,261
VSL115601,Tanker,2023-01-26 01:00:00,2023-01-26 02:00:00,2023-01-27 06:00:00,16,134171,377
VSL115602,Bulk,2023-01-26 02:00:00,2023-01-26 03:00:00,2023-01-27 08:00:00,11,151743,360
VSL115603,Tanker,2023-01-26 03:00:00,2023-01-26 08:00:00,2023-01-29 00:00:00,18,119003,225
VSL115604,Bulk,2023-01-26 04:00:00,2023-01-26 04:00:00,2023-01-27 18:00:00,13,75784,153
VSL115605,Tanker,2023-01-26 05:00:00,2023-01-26 08:00:00,2023-01-27 10:00:00,22,97285,271
VSL115606,Container,2023-01-26 06:00:00,2023-01-26 12:00:00,2023-01-28 13:00:00,13,130232,360
VSL115607,Tanker,2023-01-26 07:00:00,2023-01-26 18:00:00,2023-01-29 00:00:00,13,110229,363
VSL115608,Tanker,2023-01-26 08:00:00,2023-01-26 16:00:00,2023-01-28 23:00:00,11,153515,293
VSL115609,Container,2023-01-26 09:00:00,2023-01-26 18:00:00,2023-01-28 11:00:00,13,148667,274
VSL115610,Container,2023-01-26 10:00:00,2023-01-26 12:00:00,2023-01-29 01:00:00,9,39627,161
VSL115611,Container,2023-01-26 11:00:00,2023-01-26 14:00:00,2023-01-27 15:00:00,23,106874,248
VSL115612,Container,2023-01-26 12:00:00,2023-01-26 16:00:00,2023-01-28 03:00:00,1,103671,321
VSL115613,Bulk,2023-01-26 13:00:00,2023-01-26 17:00:00,2023-01-27 23:00:00,6,168764,192
VSL115614,Bulk,2023-01-26 14:00:00,2023-01-26 15:00:00,2023-01-29 04:00:00,2,38115,189
VSL115615,Tanker,2023-01-26 15:00:00,2023-01-26 19:00:00,2023-01-28 15:00:00,12,56594,232
VSL115616,Tanker,2023-01-26 16:00:00,2023-01-27 01:00:00,2023-01-27 17:00:00,14,130422,323
VSL115617,Tanker,2023-01-26 17:00:00,2023-01-26 17:00:00,2023-01-28 20:00:00,18,115587,247
VSL115618,Bulk,2023-01-26 18:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00,12,72243,190
VSL115619,Tanker,2023-01-26 19:00:00,2023-01-26 23:00:00,2023-01-29 08:00:00,19,155616,277
VSL115620,Tanker,2023-01-26 20:00:00,2023-01-27 01:00:00,2023-01-27 20:00:00,24,33526,327
VSL115621,Bulk,2023-01-26 21:00:00,2023-01-27 05:00:00,2023-01-28 14:00:00,23,57627,246
VSL115622,Tanker,2023-01-26 22:00:00,2023-01-27 00:00:00,2023-01-28 09:00:00,16,40343,156
VSL115623,Bulk,2023-01-26 23:00:00,2023-01-26 23:00:00,2023-01-28 06:00:00,20,51496,373
VSL115624,Bulk,2023-01-27 00:00:00,2023-01-27 07:00:00,2023-01-28 19:00:00,14,140129,397
VSL115625,Container,2023-01-27 01:00:00,2023-01-27 02:00:00,2023-01-29 11:00:00,19,110798,380
VSL115626,Container,2023-01-27 02:00:00,2023-01-27 03:00:00,2023-01-29 19:00:00,17,151586,192
VSL115627,Bulk,2023-01-27 03:00:00,2023-01-27 12:00:00,2023-01-28 18:00:00,10,44260,343
VSL115628,Bulk,2023-01-27 04:00:00,2023-01-27 07:00:00,2023-01-29 12:00:00,4,104566,167
VSL115629,Container,2023-01-27 05:00:00,2023-01-27 09:00:00,2023-01-29 20:00:00,16,23190,291
VSL115630,Tanker,2023-01-27 06:00:00,2023-01-27 06:00:00,2023-01-29 06:00:00,24,163800,153
VSL115631,Tanker,2023-01-27 07:00:00,2023-01-27 17:00:00,2023-01-29 01:00:00,1,162904,167
VSL115632,Tanker,2023-01-27 08:00:00,2023-01-27 10:00:00,2023-01-29 18:00:00,2,136872,360
VSL115633,Bulk,2023-01-27 09:00:00,2023-01-27 19:00:00,2023-01-29 00:00:00,13,153325,333
VSL115634,Container,2023-01-27 10:00:00,2023-01-27 17:00:00,2023-01-29 01:00:00,10,52358,183
VSL115635,Tanker,2023-01-27 11:00:00,2023-01-27 16:00:00,2023-01-30 10:00:00,18,28724,273
VSL115636,Container,2023-01-27 12:00:00,2023-01-27 14:00:00,2023-01-29 12:00:00,1,105453,228
VSL115637,Container,2023-01-27 13:00:00,2023-01-28 00:00:00,2023-01-29 20:00:00,6,51522,161
VSL115638,Bulk,2023-01-27 14:00:00,2023-01-27 20:00:00,2023-01-30 09:00:00,4,100038,256
VSL115639,Tanker,2023-01-27 15:00:00,2023-01-28 01:00:00,2023-01-29 18:00:00,13,140999,233
VSL115640,Container,2023-01-27 16:00:00,2023-01-27 21:00:00,2023-01-29 00:00:00,9,159713,240
VSL115641,Bulk,2023-01-27 17:00:00,2023-01-27 21:00:00,2023-01-29 10:00:00,16,121731,364
VSL115642,Bulk,2023-01-27 18:00:00,2023-01-28 01:00:00,2023-01-29 16:00:00,6,71875,370
VSL115643,Bulk,2023-01-27 19:00:00,2023-01-28 02:00:00,2023-01-30 00:00:00,2,142390,175
VSL115644,Tanker,2023-01-27 20:00:00,2023-01-27 22:00:00,2023-01-30 03:00:00,2,174187,343
VSL115645,Tanker,2023-01-27 21:00:00,2023-01-28 04:00:00,2023-01-29 20:00:00,22,78610,152
VSL115646,Bulk,2023-01-27 22:00:00,2023-01-28 07:00:00,2023-01-29 08:00:00,13,139437,234
VSL115647,Tanker,2023-01-27 23:00:00,2023-01-28 07:00:00,2023-01-30 00:00:00,10,172635,186
VSL115648,Tanker,2023-01-28 00:00:00,2023-01-28 11:00:00,2023-01-29 10:00:00,18,172117,332
VSL115649,Container,2023-01-28 01:00:00,2023-01-28 10:00:00,2023-01-29 20:00:00,4,26692,296
VSL115650,Bulk,2023-01-28 02:00:00,2023-01-28 04:00:00,2023-01-30 21:00:00,20,99767,185
VSL115651,Bulk,2023-01-28 03:00:00,2023-01-28 13:00:00,2023-01-29 20:00:00,14,58981,333
VSL115652,Tanker,2023-01-28 04:00:00,2023-01-28 11:00:00,2023-01-30 13:00:00,5,97763,327
VSL115653,Bulk,2023-01-28 05:00:00,2023-01-28 12:00:00,2023-01-30 16:00:00,12,50387,370
VSL115654,Bulk,2023-01-28 06:00:00,2023-01-28 17:00:00,2023-01-29 09:00:00,7,74951,258
VSL115655,Bulk,2023-01-28 07:00:00,2023-01-28 13:00:00,2023-01-30 03:00:00,10,83270,215
VSL115656,Tanker,2023-01-28 08:00:00,2023-01-28 15:00:00,2023-01-30 09:00:00,1,118849,291
VSL115657,Tanker,2023-01-28 09:00:00,2023-01-28 09:00:00,2023-01-29 22:00:00,21,174908,364
VSL115658,Tanker,2023-01-28 10:00:00,2023-01-28 12:00:00,2023-01-30 11:00:00,7,119545,327
VSL115659,Container,2023-01-28 11:00:00,2023-01-28 16:00:00,2023-01-29 23:00:00,3,124389,200
VSL115660,Bulk,2023-01-28 12:00:00,2023-01-28 23:00:00,2023-01-30 13:00:00,12,47674,342
VSL115661,Container,2023-01-28 13:00:00,2023-01-28 19:00:00,2023-01-31 05:00:00,19,40197,280
VSL115662,Tanker,2023-01-28 14:00:00,2023-01-28 20:00:00,2023-01-30 04:00:00,24,21084,328
VSL115663,Container,2023-01-28 15:00:00,2023-01-29 01:00:00,2023-01-30 17:00:00,20,55415,293
VSL115664,Bulk,2023-01-28 16:00:00,2023-01-28 21:00:00,2023-01-30 14:00:00,2,31281,248
VSL115665,Bulk,2023-01-28 17:00:00,2023-01-29 04:00:00,2023-01-30 14:00:00,22,43629,310
VSL115666,Tanker,2023-01-28 18:00:00,2023-01-29 05:00:00,2023-01-30 03:00:00,5,138472,254
VSL115667,Tanker,2023-01-28 19:00:00,2023-01-29 06:00:00,2023-01-29 23:00:00,7,175555,252
VSL115668,Container,2023-01-28 20:00:00,2023-01-29 06:00:00,2023-01-29 23:00:00,18,123226,378
VSL115669,Tanker,2023-01-28 21:00:00,2023-01-29 00:00:00,2023-01-31 08:00:00,5,20165,359
VSL115670,Container,2023-01-28 22:00:00,2023-01-29 02:00:00,2023-01-30 13:00:00,21,49515,369
VSL115671,Bulk,2023-01-28 23:00:00,2023-01-29 07:00:00,2023-01-31 06:00:00,3,144037,193
VSL115672,Bulk,2023-01-29 00:00:00,2023-01-29 00:00:00,2023-01-30 10:00:00,24,25138,366
VSL115673,Bulk,2023-01-29 01:00:00,2023-01-29 02:00:00,2023-01-31 15:00:00,23,20005,210
VSL115674,Bulk,2023-01-29 02:00:00,2023-01-29 06:00:00,2023-01-31 10:00:00,14,38005,367
VSL115675,Bulk,2023-01-29 03:00:00,2023-01-29 07:00:00,2023-01-31 13:00:00,22,96662,253
VSL115676,Container,2023-01-29 04:00:00,2023-01-29 15:00:00,2023-02-01 03:00:00,5,133471,327
VSL115677,Bulk,2023-01-29 05:00:00,2023-01-29 11:00:00,2023-01-30 08:00:00,5,67191,319
VSL115678,Container,2023-01-29 06:00:00,2023-01-29 13:00:00,2023-01-31 04:00:00,15,83388,237
VSL115679,Bulk,2023-01-29 07:00:00,2023-01-29 16:00:00,2023-01-30 09:00:00,13,57590,243
VSL115680,Container,2023-01-29 08:00:00,2023-01-29 13:00:00,2023-01-31 03:00:00,11,27378,311
VSL115681,Container,2023-01-29 09:00:00,2023-01-29 14:00:00,2023-01-30 09:00:00,22,94540,205
VSL115682,Container,2023-01-29 10:00:00,2023-01-29 14:00:00,2023-01-31 18:00:00,17,99749,245
VSL115683,Tanker,2023-01-29 11:00:00,2023-01-29 15:00:00,2023-01-30 20:00:00,12,175348,196
VSL115684,Container,2023-01-29 12:00:00,2023-01-29 22:00:00,2023-02-01 07:00:00,23,42055,168
VSL115685,Container,2023-01-29 13:00:00,2023-01-29 20:00:00,2023-01-30 15:00:00,2,125427,384
VSL115686,Bulk,2023-01-29 14:00:00,2023-01-29 18:00:00,2023-01-31 21:00:00,19,49885,343
VSL115687,Container,2023-01-29 15:00:00,2023-01-29 20:00:00,2023-02-01 11:00:00,21,40658,186
